km_driven,mileage,engine,max_power,seats,name_target_enc,fuel_Diesel,fuel_Petrol,seller_type_Individual,transmission_Manual
50000.0,17.4,1497.0,117.3,5.0,533333.3333333334,0,1,1,1
7000.0,19.4,1194.0,94.93,5.0,663999.8333333334,0,1,1,1
70000.0,19.33,1248.0,82.0,5.0,85466.66666666667,0,1,1,1
25000.0,28.4,1248.0,74.02,5.0,557005.5166666667,1,0,1,1
60000.0,15.3,1596.0,99.6,5.0,285000.0,0,1,1,1
80000.0,17.2,1396.0,53.5,5.0,63129.5,1,0,1,1
10000.0,19.33,1248.0,82.0,5.0,859352.7647058824,1,0,1,1
34000.0,21.04,1461.0,83.8,8.0,651250.0,1,0,0,1
80000.0,19.33,1248.0,82.0,5.0,140265.2857142857,0,1,1,1
100000.0,19.7,796.0,46.3,5.0,139112.5945945946,0,1,1,1
64000.0,19.33,1248.0,82.0,5.0,402499.9166666667,0,1,1,1
56580.0,19.33,1248.0,82.0,5.0,81538.46153846153,0,1,0,1
108957.0,13.93,2179.0,138.0,7.0,411666.6666666667,1,0,1,1
54634.0,19.33,1248.0,82.0,5.0,1070000.0,1,0,0,0
70000.0,19.33,1248.0,82.0,5.0,72733.33333333333,0,1,1,1
36000.0,19.33,1248.0,82.0,5.0,485000.0,1,0,0,1
70000.0,19.81,1086.0,68.05,5.0,195999.92857142855,0,1,1,1
50699.0,19.33,1248.0,82.0,5.0,925000.0,1,0,0,1
120000.0,11.68,2498.0,112.0,7.0,480000.0,1,0,1,1
30000.0,19.1,1197.0,82.0,5.0,353333.3333333333,0,1,1,1
60000.0,22.74,796.0,47.3,5.0,247941.93129770996,0,1,1,1
120000.0,19.33,1248.0,82.0,5.0,252285.57142857145,1,0,1,1
50000.0,17.1,1591.0,121.3,5.0,525833.3333333334,0,1,1,1
147000.0,18.6,1197.0,81.83,5.0,503750.0,0,1,1,1
50000.0,19.33,1248.0,82.0,5.0,247941.93129770996,0,1,1,1
73000.0,25.83,1498.0,99.0,5.0,479999.5,1,0,1,1
70000.0,25.2,1248.0,74.0,5.0,434377.9878048781,1,0,1,1
35000.0,24.7,796.0,47.3,5.0,247941.93129770996,0,1,1,1
120000.0,19.7,796.0,46.3,5.0,139112.5945945946,0,1,1,1
27000.0,19.33,1248.0,82.0,5.0,0.525,0,1,1,1
35000.0,19.7,796.0,46.3,5.0,139112.5945945946,0,1,1,1
90000.0,19.33,1248.0,82.0,5.0,125428.5,0,1,1,1
11000.0,14.3,1598.0,103.5,5.0,628870.9677419355,0,1,0,0
90000.0,19.33,1248.0,82.0,5.0,185599.9,0,1,1,1
65000.0,22.74,796.0,47.3,5.0,247941.93129770996,0,1,1,1
40000.0,18.9,998.0,67.1,5.0,321955.14925373136,0,1,1,1
220000.0,19.33,1248.0,82.0,5.0,812500.0,1,0,1,1
163000.0,19.33,1248.0,82.0,5.0,525909.0909090909,1,0,1,1
76000.0,19.33,1248.0,82.0,5.0,202777.77777777775,0,1,1,1
120000.0,23.59,1364.0,67.1,5.0,278000.0,1,0,1,1
100000.0,24.2,1498.0,98.6,7.0,551666.6666666666,1,0,1,1
8600.0,19.33,1248.0,82.0,5.0,0.48,0,1,1,1
13000.0,17.0,2200.0,139.01,7.0,885000.0,1,0,1,1
58343.0,21.79,998.0,67.05,5.0,167767.12328767125,0,1,0,1
56290.0,24.0,1186.0,73.97,5.0,470483.87096774194,1,0,0,1
32331.0,22.54,1396.0,88.73,5.0,685000.0,1,0,1,1
25000.0,19.33,1248.0,82.0,5.0,356285.71428571426,0,1,1,1
50000.0,19.33,1248.0,82.0,5.0,115000.0,0,1,1,1
68089.0,19.16,2494.0,157.7,5.0,1993750.0,0,1,0,0
120000.0,19.33,1248.0,82.0,5.0,438439.84,1,0,1,1
94000.0,20.36,1197.0,78.9,5.0,253814.8148148148,0,1,1,1
140000.0,20.0,1399.0,68.05,5.0,195000.0,1,0,1,1
90000.0,19.33,1248.0,82.0,5.0,428749.9375,0,1,1,1
110000.0,19.33,1248.0,82.0,5.0,97666.66666666669,0,1,1,1
90000.0,23.57,1396.0,70.0,5.0,190250.0,1,0,1,1
60000.0,19.7,796.0,46.3,5.0,139112.5945945946,0,1,1,1
69000.0,20.54,1598.0,103.6,5.0,337935.48387096776,1,0,1,1
35000.0,23.01,999.0,67.0,5.0,334999.9705882353,0,1,1,1
27654.0,28.4,1248.0,74.02,5.0,788500.0,1,0,0,0
160000.0,19.33,1248.0,82.0,5.0,478066.6666666667,1,0,1,1
100000.0,13.6,2523.0,63.0,7.0,324173.82608695654,1,0,1,1
58343.0,21.79,998.0,67.05,5.0,167767.12328767125,0,1,0,1
11000.0,14.3,1598.0,103.5,5.0,628870.9677419355,0,1,0,0
92000.0,19.33,1248.0,82.0,5.0,438439.84,1,0,0,1
25538.0,16.78,1496.0,88.73,5.0,575322.5806451613,0,1,0,1
69000.0,19.33,1248.0,82.0,5.0,399705.8823529412,1,0,0,1
120000.0,13.58,2499.0,72.4,10.0,514666.3333333333,1,0,1,1
145000.0,23.59,1364.0,67.05,5.0,438439.84,1,0,1,1
70000.0,21.38,1396.0,88.7,5.0,922777.7777777778,1,0,1,1
30000.0,19.33,1248.0,82.0,5.0,308882.29411764705,0,0,1,1
50000.0,19.33,1248.0,82.0,5.0,525740.7407407408,1,0,1,1
60000.0,21.1,814.0,55.2,5.0,241384.55128205128,0,1,1,1
25000.0,21.5,1497.0,108.5,5.0,665000.0,1,0,1,1
20000.0,22.37,2487.0,214.56,5.0,5150000.0,0,1,0,0
120000.0,19.7,796.0,46.3,5.0,122500.0,0,1,1,1
28000.0,19.7,796.0,46.3,5.0,139112.5945945946,0,1,1,1
90000.0,12.6,1586.0,103.3,5.0,170000.0,0,1,1,0
25000.0,25.5,1498.0,98.6,5.0,870642.8571428572,1,0,1,1
44000.0,18.16,1196.0,86.8,5.0,453333.3333333333,0,1,1,1
17000.0,20.0,1497.0,115.0,5.0,950000.0,1,0,1,1
30500.0,19.33,1248.0,82.0,5.0,420166.6666666667,0,1,0,0
70000.0,17.1,1591.0,121.3,5.0,525833.3333333334,0,1,1,1
140000.0,19.33,1248.0,82.0,5.0,870642.8571428572,1,0,1,1
70000.0,18.9,1197.0,82.0,5.0,440625.0,0,1,1,0
92686.0,19.33,1248.0,82.0,5.0,372908.9090909091,1,0,0,1
80000.0,23.08,1461.0,63.1,5.0,395000.0,1,0,1,1
55000.0,14.8,1591.0,121.3,5.0,1163750.0,0,1,1,0
38817.0,27.39,1248.0,74.0,5.0,731666.6666666666,1,0,0,1
80000.0,20.0,1399.0,68.0,5.0,214666.61904761905,1,0,1,1
100000.0,16.0,2179.0,140.0,7.0,781190.4285714285,1,0,1,1
133000.0,20.3,1248.0,75.0,5.0,268749.75,1,0,1,1
77000.0,19.33,1248.0,82.0,5.0,692500.0,1,0,1,1
7800.0,17.5,1199.0,88.7,5.0,749545.2727272727,0,1,1,1
30000.0,19.33,1248.0,82.0,5.0,141428.57142857142,1,0,1,1
155201.0,26.1,1498.0,99.23,5.0,656250.0,1,0,0,1
30000.0,18.9,1197.0,81.86,5.0,491100.0,0,1,1,1
60000.0,18.6,1199.0,79.4,5.0,179357.07142857142,0,1,1,1
46737.0,22.74,796.0,47.3,5.0,263918.8108108108,0,1,1,1
72000.0,19.33,1248.0,82.0,5.0,684285.7142857143,1,0,1,1
40000.0,19.33,1248.0,82.0,5.0,107856.85714285714,0,1,1,1
15381.0,24.3,1248.0,88.5,5.0,841066.6666666666,1,0,1,1
120000.0,22.54,1396.0,88.73,5.0,500961.5,1,0,1,1
110000.0,20.8,1461.0,65.0,5.0,202857.0,1,0,1,1
128000.0,26.0,1498.0,98.6,5.0,601571.4285714285,1,0,0,1
70000.0,19.33,1248.0,82.0,5.0,241384.55128205128,0,1,1,1
120000.0,12.8,2494.0,102.0,8.0,525909.0909090909,1,0,1,1
46000.0,19.33,1248.0,82.0,5.0,241384.55128205128,0,1,1,1
170000.0,19.33,1248.0,82.0,5.0,500000.0,1,0,1,1
15000.0,19.33,1248.0,82.0,5.0,475000.0,0,1,1,1
20000.0,19.33,1248.0,82.0,5.0,632500.0,1,0,1,1
120000.0,20.54,1598.0,103.6,5.0,264000.0,1,0,1,1
34400.0,19.33,1248.0,82.0,5.0,557005.5166666667,1,0,0,1
110000.0,19.01,1461.0,108.45,5.0,609073.9629629629,1,0,1,1
90000.0,19.33,1248.0,82.0,5.0,288333.3333333333,1,0,1,1
163720.0,18.5,1399.0,68.0,5.0,176666.66666666666,1,0,0,1
43000.0,22.54,1396.0,88.73,5.0,750000.0,1,0,0,1
50000.0,19.33,1248.0,82.0,5.0,1312500.0,1,0,1,0
60000.0,19.7,796.0,46.3,5.0,85000.0,0,1,1,1
35000.0,17.71,1197.0,78.9,5.0,567000.0,0,1,1,1
15500.0,16.78,1496.0,88.73,5.0,400000.0,0,1,1,1
180000.0,17.8,1399.0,67.0,5.0,147142.85714285713,1,0,1,1
52000.0,19.33,1248.0,82.0,5.0,370769.2307692308,1,0,0,1
80000.0,20.92,998.0,67.1,5.0,215590.7272727273,0,1,1,1
80000.0,10.5,2179.0,120.0,7.0,157999.8,1,0,1,1
50000.0,18.2,1199.0,82.4,5.0,397285.7142857143,0,1,1,1
44440.0,19.33,1248.0,82.0,5.0,428749.9375,0,1,1,1
23000.0,19.33,1248.0,82.0,5.0,85000.0,0,1,1,1
40000.0,27.62,793.0,47.0,5.0,363333.3333333333,1,0,1,1
10000.0,19.02,1198.0,67.05,5.0,500000.0,0,1,1,1
120000.0,22.32,1582.0,126.32,5.0,486238.0,1,0,1,1
10000.0,19.33,1248.0,82.0,5.0,1300000.0,1,0,1,1
55138.0,19.33,1248.0,82.0,5.0,4.54,0,1,0,1
43000.0,15.4,1497.0,117.3,7.0,700000.0,0,1,0,1
90000.0,19.33,1248.0,82.0,5.0,215000.0,0,1,1,1
120000.0,13.0,1493.0,100.0,5.0,110166.66666666669,0,1,1,1
75000.0,26.1,1498.0,99.23,5.0,656250.0,1,0,0,1
80000.0,18.2,1248.0,73.74,8.0,433000.0,1,0,1,1
60000.0,19.33,1248.0,82.0,5.0,115300.13698630135,0,1,1,1
17000.0,16.47,1198.0,73.9,5.0,369166.6666666667,0,1,1,1
76000.0,19.33,1248.0,82.0,5.0,450000.0,1,0,1,1
50000.0,22.0,1498.0,108.495,5.0,635000.0,1,0,1,0
80000.0,19.33,1248.0,82.0,5.0,139112.5945945946,0,1,1,1
375000.0,12.8,2494.0,102.0,8.0,525909.0909090909,1,0,1,1
38817.0,27.39,1248.0,74.0,5.0,731666.6666666666,1,0,0,1
22000.0,19.33,1248.0,82.0,5.0,271250.0,0,1,1,1
35000.0,19.33,1248.0,82.0,5.0,730000.0,1,0,1,1
10000.0,21.4,1197.0,83.1,5.0,510000.0,0,1,1,1
46000.0,22.0,1197.0,81.8,5.0,466199.6,0,1,1,1
60000.0,19.33,1248.0,82.0,5.0,286666.6666666667,1,0,1,1
62000.0,11.36,2755.0,171.5,7.0,1525833.3333333333,1,0,0,0
54723.0,25.2,1248.0,74.0,5.0,434377.9878048781,1,0,0,1
90000.0,19.33,1248.0,82.0,5.0,270000.0,1,0,1,1
7032.0,19.0,1199.0,88.76,5.0,775400.0,0,1,0,0
64000.0,19.33,1248.0,82.0,5.0,256333.16666666663,0,1,1,1
64000.0,17.8,1399.0,67.0,5.0,312083.3333333333,1,0,1,1
65000.0,19.33,1248.0,82.0,5.0,557005.5166666667,1,0,0,1
80000.0,19.33,1248.0,82.0,5.0,476692.3076923077,1,0,1,1
110000.0,13.93,2179.0,138.03,7.0,365909.0909090909,1,0,1,1
10000.0,21.4,1197.0,83.1,5.0,566105.2631578947,0,1,1,1
38500.0,19.33,1248.0,82.0,5.0,439833.3333333333,1,0,1,1
80000.0,23.03,1396.0,69.0,5.0,222428.57142857145,1,0,1,1
110000.0,19.33,1248.0,82.0,5.0,249166.66666666663,0,1,1,1
5000.0,18.0,1497.0,117.6,5.0,1158428.5714285714,0,1,1,0
70000.0,19.33,1248.0,82.0,5.0,1100000.0,1,0,1,1
120000.0,19.33,1248.0,82.0,5.0,121500.0,0,1,1,1
106000.0,17.3,993.0,60.0,5.0,76411.76470588235,0,1,1,1
34000.0,22.0,1498.0,108.495,5.0,635000.0,1,0,1,0
120000.0,17.0,1405.0,71.0,5.0,134300.0,1,0,1,1
100000.0,19.7,796.0,46.3,5.0,115300.13698630135,0,1,1,1
80000.0,17.0,1405.0,71.0,5.0,70000.0,1,0,1,1
60000.0,19.33,1248.0,82.0,5.0,170333.33333333334,0,1,1,1
70000.0,13.58,2499.0,72.4,9.0,500000.0,1,0,1,1
10000.0,21.21,1197.0,81.8,5.0,359727.0909090909,0,1,1,1
52236.0,15.4,2179.0,120.0,7.0,875000.0,1,0,0,1
30000.0,15.4,2179.0,120.0,7.0,1250000.0,1,0,1,1
35000.0,17.7,1497.0,113.42,5.0,487499.5,0,1,0,1
120000.0,19.33,1248.0,82.0,5.0,174374.875,0,1,1,1
40000.0,17.43,1396.0,105.5,5.0,499285.7142857143,0,1,1,1
43128.0,19.33,1248.0,82.0,5.0,183947.31578947368,1,0,0,1
74000.0,19.33,1248.0,82.0,5.0,329900.0,0,1,1,1
90000.0,19.33,1248.0,82.0,5.0,127000.0,0,1,1,1
27005.0,19.33,1248.0,82.0,5.0,183666.64444444445,0,1,0,1
24700.0,16.0,2179.0,140.0,7.0,1216038.423076923,1,0,1,1
60000.0,18.5,1197.0,80.0,5.0,289722.1666666667,0,1,1,1
110000.0,19.33,1248.0,82.0,5.0,247368.4210526316,0,1,1,1
18000.0,18.6,1197.0,81.86,5.0,710000.0,0,1,1,1
67000.0,20.36,1197.0,78.9,5.0,225065.0,0,1,1,1
68458.0,19.33,1248.0,82.0,5.0,647000.0,0,1,0,1
120000.0,21.5,1248.0,88.8,5.0,331666.6666666667,1,0,1,1
223000.0,19.33,1248.0,82.0,5.0,658823.5294117647,1,0,1,1
33900.0,17.68,1968.0,174.33,5.0,1750000.0,1,0,0,0
7000.0,19.33,1248.0,82.0,5.0,0.75,0,1,1,1
60000.0,17.92,1086.0,62.1,5.0,183666.64444444445,0,1,1,1
30000.0,19.33,1248.0,82.0,5.0,1012500.0,1,0,1,1
110000.0,15.6,1497.0,116.3,5.0,661249.5,0,1,1,0
70000.0,20.92,998.0,67.1,5.0,215590.7272727273,0,1,1,1
25000.0,19.33,1248.0,82.0,5.0,294000.0,1,0,1,1
13270.0,19.33,1248.0,82.0,5.0,527500.0,1,0,1,1
24400.0,27.39,1248.0,74.0,5.0,731666.6666666666,1,0,1,1
58000.0,19.33,1248.0,82.0,5.0,780000.0,1,0,0,1
120000.0,19.33,1248.0,82.0,5.0,400000.0,1,0,1,1
75000.0,26.8,1248.0,74.0,5.0,500000.0,1,0,1,1
150000.0,19.33,1248.0,82.0,5.0,234454.54545454544,1,0,1,1
15000.0,15.37,1196.0,73.0,5.0,326930.9655172414,0,1,1,1
25000.0,17.5,1199.0,88.7,5.0,749545.2727272727,0,1,1,1
210000.0,22.9,1248.0,74.0,5.0,416216.843373494,1,0,1,1
60000.0,22.9,1248.0,74.0,5.0,416216.843373494,1,0,1,1
55250.0,19.33,1248.0,82.0,5.0,433000.0,1,0,1,1
20000.0,18.9,1197.0,81.86,5.0,534285.7142857143,0,1,1,1
110000.0,17.2,1396.0,53.5,5.0,77500.0,1,0,1,1
80000.0,19.33,1248.0,82.0,5.0,4500000.0,1,0,1,0
60000.0,19.33,1248.0,82.0,5.0,140265.2857142857,0,1,1,1
40000.0,19.33,1248.0,82.0,5.0,90625.0,0,1,1,1
162000.0,19.0,998.0,66.1,5.0,191909.04545454544,0,1,1,1
200000.0,25.1,1498.0,98.6,5.0,667058.7647058824,1,0,1,1
62960.0,25.83,1498.0,99.0,5.0,474200.0,1,0,0,1
165000.0,18.49,1493.0,100.0,7.0,652130.3478260869,1,0,1,1
110000.0,17.7,1497.0,78.0,5.0,175166.66666666666,0,1,1,1
52600.0,19.33,1248.0,82.0,5.0,834864.8108108108,1,0,1,1
110000.0,12.99,2494.0,100.0,8.0,850000.0,1,0,1,1
40000.0,19.33,1248.0,82.0,5.0,76666.66666666667,0,1,1,1
80000.0,21.1,814.0,55.2,5.0,241384.55128205128,0,1,1,1
60000.0,19.33,1248.0,82.0,5.0,549285.7142857143,0,1,1,1
60000.0,19.81,1086.0,68.05,5.0,261578.84210526315,0,1,1,1
67000.0,20.4,1461.0,108.5,5.0,407500.0,1,0,1,1
30000.0,19.33,1248.0,82.0,5.0,202777.77777777775,0,1,1,1
120000.0,16.1,796.0,37.0,4.0,74879.29310344828,0,1,1,1
20000.0,19.33,1248.0,82.0,5.0,1100000.0,1,0,1,1
79328.0,12.99,2494.0,100.6,7.0,823999.9555555555,1,0,0,1
135000.0,19.33,1248.0,82.0,5.0,18.685454545454544,1,0,1,0
71500.0,19.33,1248.0,82.0,5.0,577500.0,1,0,0,1
80000.0,21.19,1396.0,88.73,5.0,658000.0,1,0,1,1
120000.0,21.1,1248.0,73.9,5.0,267203.078125,1,0,1,1
40000.0,19.33,1248.0,82.0,5.0,474200.0,1,0,1,1
90000.0,17.97,1498.0,99.6,5.0,350000.0,0,1,1,0
100000.0,20.36,1197.0,78.9,5.0,253814.8148148148,0,1,1,1
120000.0,12.05,2179.0,120.0,8.0,333749.75,1,0,1,1
6000.0,19.33,1248.0,82.0,5.0,528624.9583333334,0,1,1,1
74000.0,13.7,1948.0,68.0,7.0,130000.0,1,0,1,1
56000.0,19.33,1248.0,82.0,5.0,176000.0,0,1,1,1
50000.0,20.51,998.0,67.04,5.0,269375.0,0,1,1,1
95000.0,15.96,2523.0,63.0,9.0,521666.3333333333,1,0,1,1
28000.0,21.21,1197.0,81.8,5.0,641428.5714285715,0,1,1,0
40000.0,17.92,1086.0,62.1,5.0,183666.64444444445,0,1,1,1
50000.0,21.4,1197.0,83.1,5.0,639823.5294117647,0,1,1,1
108000.0,19.3,1248.0,73.9,5.0,308102.5128205128,1,0,1,1
70000.0,20.77,1248.0,88.76,7.0,575666.6111111111,1,0,1,1
120000.0,19.33,1248.0,82.0,5.0,167767.12328767125,0,1,1,1
40000.0,19.33,1248.0,82.0,5.0,267203.078125,1,0,1,1
120000.0,16.2,1199.0,74.0,5.0,459285.7142857143,0,1,1,1
58511.0,24.3,1248.0,88.5,5.0,841066.6666666666,1,0,0,1
49000.0,19.33,1248.0,82.0,5.0,6.107857142857143,1,0,0,1
60000.0,21.1,814.0,55.2,5.0,241384.55128205128,0,1,1,1
60000.0,19.33,1248.0,82.0,5.0,450000.0,0,1,0,1
12000.0,20.0,999.0,72.0,7.0,590000.0,0,1,1,1
80000.0,19.7,796.0,46.3,5.0,117944.44444444444,0,1,1,1
90000.0,20.14,1498.0,88.8,5.0,496375.0,1,0,1,1
10000.0,19.7,796.0,46.3,5.0,115300.13698630135,0,1,1,1
9700.0,19.33,1248.0,82.0,5.0,599249.75,0,1,0,1
60000.0,22.54,1396.0,88.73,5.0,466500.0,1,0,1,1
35000.0,19.81,1086.0,68.05,5.0,195999.92857142855,0,1,1,1
31489.0,19.33,1248.0,82.0,5.0,295942.0,0,1,1,1
90000.0,25.44,936.0,56.3,5.0,191250.0,1,0,1,1
91000.0,12.55,2982.0,168.5,7.0,2299736.8421052634,1,0,0,0
46507.0,19.33,1248.0,82.0,5.0,557005.5166666667,1,0,0,1
58343.0,21.79,998.0,67.05,5.0,167767.12328767125,0,1,0,1
40000.0,19.33,1248.0,82.0,5.0,68000.0,0,1,1,1
13500.0,19.33,1248.0,82.0,5.0,672333.3333333334,0,1,1,1
30000.0,18.6,1197.0,81.83,5.0,677000.0,0,1,1,1
110000.0,19.33,1248.0,82.0,5.0,57000.0,1,0,1,1
120000.0,10.5,2835.0,116.9,6.0,625000.0,1,0,1,1
31200.0,19.33,1248.0,82.0,5.0,600000.0,0,1,0,1
80000.0,21.1,814.0,55.2,5.0,252094.2641509434,0,1,1,1
40000.0,20.3,1199.0,84.0,5.0,556428.4285714285,0,1,1,1
50000.0,24.4,1120.0,71.0,5.0,529285.7142857143,1,0,1,1
35000.0,23.01,999.0,67.0,5.0,300000.0,0,1,1,1
120000.0,15.96,2523.0,62.1,7.0,439666.6666666667,1,0,1,1
58500.0,19.33,1248.0,82.0,5.0,1374285.7142857143,1,0,0,0
80000.0,19.33,1248.0,82.0,5.0,456250.0,1,0,1,1
35000.0,18.49,1493.0,100.0,7.0,679444.4444444445,1,0,1,1
60000.0,19.33,1248.0,82.0,5.0,404090.9090909091,1,0,1,1
70000.0,16.2,1493.0,110.0,5.0,307500.0,1,0,1,1
60000.0,19.33,1248.0,82.0,5.0,780461.5384615385,1,0,1,1
60000.0,22.74,796.0,47.3,5.0,247941.93129770996,0,1,1,1
50000.0,19.33,1248.0,82.0,5.0,357499.75,0,1,1,1
60000.0,18.15,1198.0,82.0,6.0,525000.0,0,1,1,1
90000.0,19.08,1582.0,126.32,5.0,488333.3333333333,1,0,1,0
25538.0,16.78,1496.0,88.73,5.0,575322.5806451613,0,1,0,1
20000.0,22.74,796.0,47.3,5.0,195000.0,0,1,1,1
100000.0,24.3,1248.0,88.5,5.0,859352.7647058824,1,0,1,1
20000.0,20.89,1197.0,81.8,5.0,500000.0,0,1,1,0
50000.0,18.16,1196.0,86.8,5.0,537625.0,0,1,1,1
50000.0,18.6,1197.0,85.8,5.0,370857.1428571429,0,1,1,1
45000.0,15.5,1198.0,86.7,5.0,428750.0,0,1,1,0
100000.0,16.0,2179.0,140.0,7.0,1158333.3333333333,1,0,1,0
250000.0,12.8,2494.0,102.0,7.0,658823.5294117647,1,0,1,1
44391.0,19.81,1086.0,68.05,5.0,261578.84210526315,0,1,1,1
160000.0,15.96,2523.0,62.1,7.0,550000.0,1,0,1,1
30000.0,19.33,1248.0,82.0,5.0,200000.0,0,1,1,1
100000.0,23.4,1248.0,74.0,5.0,557005.5166666667,1,0,1,1
25000.0,23.57,1396.0,70.0,5.0,196679.96,1,0,1,1
100000.0,19.33,1248.0,82.0,5.0,404999.94736842107,1,0,1,1
40000.0,28.09,1248.0,88.5,5.0,688545.4545454546,1,0,1,1
25000.0,21.5,1248.0,88.8,5.0,331666.6666666667,1,0,1,1
80000.0,16.5,1493.0,70.0,7.0,606666.6666666666,1,0,1,1
33000.0,20.73,1373.0,91.1,5.0,661250.0,0,1,1,1
97500.0,19.33,1248.0,0.0,5.0,215590.7272727273,0,1,1,1
120000.0,19.33,1248.0,82.0,5.0,92500.0,1,0,1,1
110000.0,21.27,1396.0,88.76,5.0,500961.5,1,0,1,1
90000.0,19.33,1248.0,82.0,5.0,407500.0,1,0,1,1
70000.0,19.33,1248.0,82.0,5.0,72733.33333333333,0,1,1,1
20000.0,23.0,1498.0,98.96,5.0,1145000.0,1,0,1,1
10000.0,21.4,1197.0,83.1,5.0,710625.0,0,1,1,0
30000.0,19.33,1248.0,82.0,5.0,141428.57142857142,1,0,1,1
10000.0,17.0,1198.0,73.75,5.0,640000.0,0,1,0,1
70000.0,19.7,796.0,46.3,5.0,122500.0,0,1,1,1
80000.0,19.33,1248.0,82.0,5.0,486238.0,1,0,1,1
6000.0,17.9,2143.0,170.0,5.0,4600000.0,1,0,0,0
145000.0,20.5,1598.0,103.5,5.0,380000.0,1,0,1,1
19000.0,20.89,1197.0,81.8,5.0,595000.0,0,1,1,0
60000.0,19.33,1248.0,82.0,5.0,46666.66666666666,0,1,1,1
93000.0,16.1,1197.0,85.0,5.0,273499.75,0,1,1,1
30000.0,21.94,1196.0,61.7,5.0,389750.0,0,0,1,1
78000.0,27.39,1248.0,74.0,5.0,632500.0,1,0,1,1
120000.0,17.4,1497.0,117.3,5.0,708277.7222222222,0,1,1,1
75000.0,19.33,1248.0,82.0,5.0,1106785.7142857143,1,0,1,1
10000.0,22.54,1396.0,88.73,5.0,612500.0,1,0,1,1
100000.0,19.33,1248.0,82.0,5.0,417333.3333333333,0,1,1,1
90000.0,18.8,1248.0,90.0,5.0,205999.625,1,0,1,1
45000.0,18.49,1493.0,100.0,7.0,683750.0,1,0,1,0
110000.0,28.4,1248.0,74.02,5.0,595290.1935483871,1,0,1,1
70000.0,19.33,1248.0,82.0,5.0,1241999.8,1,0,1,0
34000.0,21.1,814.0,55.2,5.0,241384.55128205128,0,1,1,1
110000.0,19.33,1248.0,82.0,5.0,174640.0,0,1,1,1
125000.0,21.43,1364.0,87.2,5.0,365000.0,1,0,1,1
70000.0,19.7,796.0,35.0,8.0,134833.33333333334,0,1,1,1
38000.0,18.6,1197.0,81.83,5.0,578250.0,0,1,1,1
8000.0,18.6,1197.0,81.83,5.0,677000.0,0,1,1,1
110000.0,19.33,1248.0,82.0,5.0,98833.33333333331,0,1,1,1
110000.0,19.7,796.0,46.3,5.0,117944.44444444444,0,1,1,1
60000.0,26.59,1248.0,74.0,5.0,557005.5166666667,1,0,1,1
39000.0,19.59,1995.0,187.74,5.0,2950000.0,1,0,0,0
35000.0,19.33,1248.0,82.0,5.0,68125.0,0,1,1,1
38817.0,27.39,1248.0,74.0,5.0,731666.6666666666,1,0,0,1
90000.0,12.99,2494.0,100.6,8.0,1106785.7142857143,1,0,1,1
15000.0,21.1,814.0,55.2,5.0,252094.2641509434,0,1,1,1
25000.0,20.51,998.0,67.04,5.0,353333.3333333333,0,1,1,1
40000.0,17.9,2143.0,136.0,5.0,1850000.0,1,0,1,0
90000.0,13.2,1495.0,94.0,5.0,133333.33333333334,0,1,1,1
120000.0,19.33,1248.0,82.0,5.0,238333.3333333333,1,0,1,1
20000.0,21.21,1197.0,81.8,5.0,638750.0,0,1,1,1
71000.0,19.33,1248.0,82.0,5.0,308882.29411764705,0,0,1,1
46000.0,24.5,1498.0,98.6,7.0,856666.6666666666,1,0,1,1
40000.0,19.33,1248.0,82.0,5.0,489727.2727272727,0,1,1,1
45000.0,19.33,1999.0,177.0,5.0,3200000.0,1,0,0,0
110000.0,17.92,1086.0,62.1,5.0,201666.6,0,1,1,1
25000.0,18.7,1199.0,88.7,5.0,599249.75,0,1,1,1
60000.0,18.49,1493.0,100.0,7.0,775000.0,1,0,1,1
90000.0,19.33,1248.0,82.0,5.0,95461.53846153848,0,1,1,1
60000.0,19.33,1248.0,82.0,5.0,252384.61538461535,0,1,1,1
120000.0,22.3,1248.0,74.0,5.0,181500.0,1,0,1,1
132000.0,22.7,1498.0,89.84,5.0,608750.0,1,0,0,1
80000.0,19.33,1248.0,82.0,5.0,267203.078125,1,0,1,1
70000.0,22.9,1248.0,74.0,5.0,416216.843373494,1,0,1,1
33033.0,19.33,1248.0,82.0,5.0,338333.3333333333,0,1,0,1
26350.0,19.33,1248.0,82.0,5.0,590000.0,1,0,0,1
120000.0,15.96,2523.0,62.1,7.0,525740.7407407408,1,0,1,1
90000.0,15.4,2179.0,120.0,7.0,951818.1818181818,1,0,1,1
40000.0,16.55,2498.0,105.0,6.0,667857.1428571428,1,0,1,1
10000.0,23.1,998.0,67.04,5.0,420166.6666666667,0,1,1,0
90000.0,19.33,1248.0,82.0,5.0,640000.0,1,0,1,1
79328.0,12.99,2494.0,100.6,7.0,823999.9555555555,1,0,0,1
120000.0,19.33,1248.0,82.0,5.0,117944.44444444444,0,1,1,1
90000.0,20.77,1248.0,88.76,7.0,400000.0,1,0,1,1
230000.0,19.33,1248.0,82.0,5.0,245714.14285714287,1,0,1,1
120000.0,19.33,1248.0,82.0,5.0,472500.0,1,0,1,1
10000.0,23.84,1199.0,84.0,5.0,432279.92,0,1,1,1
50000.0,24.3,1248.0,88.5,5.0,841066.6666666666,1,0,0,1
54043.0,18.9,1197.0,81.86,5.0,374000.0,0,1,0,0
120000.0,19.4,1405.0,70.0,5.0,238333.3333333333,1,0,1,1
120000.0,19.33,1248.0,82.0,5.0,683529.4117647059,1,0,1,1
